ID_REF,GSM3586432,GSM3586433,GSM3586434,GSM3586435
GM10839,2.191160133,1.936229513,2.13494627,1.712231378
LRRK2,4.492591864,4.248514941,4.761662609,5.192989226
SMGC,1.613734426,1.634799316,2.362583975,1.308510433
MUC19,1.811003852,1.875876447,3.346503791,2.127875495
CNTN1,3.7180804,1.892365471,2.700923772,1.819669698
PDZRN4,2.050130068,1.644573392,1.798038453,1.715497926
RN7SK,9.825679519,8.306337718,9.798164127,9.459442261
PPHLN1,5.866135135,6.28194775,6.679812686,6.323679941
IRAK4,5.018369343,5.358996726,4.52777773,5.748771826
TMEM117,1.873456793,1.716673259,1.723167287,1.632990529
SNRPC,4.76309178,5.242088653,4.656026598,4.756940063
ANO6,5.526921509,5.702358601,4.882151451,5.510365683
GM4371,2.695922305,2.573211195,2.653590794,2.441912132
ARID2,5.385221505,5.292068869,5.164953548,5.573436156
FAM113B,2.672459902,2.947964758,3.146321528,2.845406593
RAPGEF3,2.856595392,2.943681156,2.40060075,3.03350797
SLC48A1,4.686366538,5.183617925,4.824306771,5.344930436
TMEM106C,2.973360875,3.46610729,3.18354634,3.216793814
PFKM,4.097133698,3.806154231,3.134578654,3.353641649
AI836003,2.426575628,2.610149213,2.859818837,2.278742717
1700031M16RIK,2.793889651,2.646989104,2.807242991,2.24894453
OLFR282,2.643982324,2.435804359,2.586878086,2.446106215
OLFR281,2.318262084,2.064000348,2.614244986,2.135210073
OLFR234,1.638547962,1.953007095,1.936803212,1.860161237
9330020H09RIK,2.201115483,2.52107349,2.213399389,2.354408996
4930415O20RIK,1.765690683,1.562556551,1.612742248,1.4171141
CACNB3,3.200713595,3.721280849,2.61406543,2.714519183
CCDC65,2.288793859,1.833809006,2.018795271,1.912513674
WNT1,1.875793836,1.601886881,1.766508511,1.927500474
PRKAG1,3.918062696,4.301481346,3.784613903,4.555461381
B430209F14RIK,2.170838797,2.142408317,2.52107349,2.558517133
TUBA1C,8.716378347,8.877560174,8.193064799,8.925293808
PRPH,4.195407145,3.879575564,4.162828209,3.197580934
TROAP,3.580755791,4.040468981,4.309015239,4.040374689
DNAJC22,2.52458126,2.461094169,2.135246831,2.234955555
SPATS2,4.068348223,4.130466868,3.138813744,4.092435261
KCNH3,2.407619219,2.458731096,2.665130483,2.514475968
PRPF40B,4.286504484,3.739193875,3.522889206,3.369476297
TMBIM6,6.410317093,7.84199791,6.326768927,7.659975141
AQP2,3.669880694,3.561130988,4.02890016,3.942750959
AQP5,3.479598832,3.025803752,2.47130894,3.28901638
AQP6,2.110073257,1.701414652,2.691367216,1.671555037
ACCN2,2.284753868,2.309437493,2.017086903,2.028691563
SMARCD1,3.9421714,4.800803008,4.401044202,4.426661926
GPD1,3.23770663,4.352799107,6.451450405,4.10909528
2310016M24RIK,5.825854063,5.660156415,5.673399576,5.781261506
LARP4,4.014417791,3.721220237,5.003549199,4.621734138
DIP2B,4.554564404,4.704212295,4.103779415,4.387264006
ATF1,6.93554052,7.006385856,7.421699189,7.370044105
TMPRSS12,1.609469339,1.500655961,1.64622736,1.837884904
METTL7A1,5.286089277,4.766913119,5.60171547,4.454447291
GM10035,3.894449615,3.613770226,4.37125824,3.606801228
HIGD1C,2.177535771,1.799790853,2.547767493,1.758239233
LETMD1,4.29782515,4.544699478,5.881416279,4.204079909
DAZAP2,8.083225563,8.025860309,7.723980978,8.370573004
SLC4A8,2.645552773,2.45435434,2.689359344,2.423254142
SCN8A,2.053200768,1.567079455,1.856089833,1.830282115
ANKRD33,2.670812901,2.637744315,2.575868934,2.511078781
ACVRL1,5.41524729,4.761782655,4.636579918,4.679774024
ACVR1B,3.053072573,3.806909289,3.380067002,4.040050457
GRASP,2.455691189,2.630960208,2.667483602,2.141135174
NR4A1,4.924256267,4.335593371,4.023350733,4.724565848
9430023L20RIK,4.246591768,4.415416312,4.059425886,4.48960968
6030408B16RIK,4.84152884,4.203431784,4.414567395,4.688780799
KRT7,2.776398151,2.855295689,2.783697236,3.032432319
1700011A15RIK,3.138475941,3.066718113,2.945989471,2.765087554
KRT86,1.486647171,1.645430051,2.381730668,2.100929016
KRT18,3.848387135,3.440926041,3.660587958,4.128903518
EIF4B,7.071368139,7.153823816,6.077895152,7.045647763
TENC1,6.503540914,5.480941276,5.206082387,4.699999657
IGFBP6,7.308602278,6.429867551,7.145327615,6.604892323
SOAT2,2.586111975,3.409061687,2.516512854,4.963123609
ZFP740,4.361423365,3.724146603,3.813291563,3.943768383
GM9918,3.993343474,3.50864115,4.181874277,3.518258457
MFSD5,5.522511645,5.510241897,5.144383531,5.142254628
ESPL1,2.184947377,3.053829085,2.705983901,2.923990985
PFDN5,7.133776359,7.726677522,7.259287786,7.931306494
MYG1,4.270551227,4.837951121,4.723035788,4.882618962
SP1,5.041527861,5.012681685,5.130861014,5.288429987
AMHR2,2.638683186,2.177929111,2.41970375,2.313967315
PRR13,5.143545129,5.539094928,5.079857212,6.010378324
PCBP2,8.193564886,8.008963951,7.747652771,7.923531227
MAP3K12,3.890962422,3.902594836,3.295697229,3.847293238
TARBP2,3.898101542,3.677693572,3.338909224,4.233273985
RPL39,9.693927981,9.172793073,9.824928274,9.18894007
HOXC13,1.902475279,1.810209883,2.098046164,1.903773001
HOXC12,1.619504298,1.748715151,1.914302157,1.422458838
HOXC11,1.727546403,1.742427767,1.691484577,1.679197645
HOXC10,3.714774693,4.290421428,3.619187034,3.451479828
MIR196A-2,1.858591699,1.426511434,1.717092509,1.497453727
HOXC9,4.636388657,4.687380431,4.471668336,3.824746329
HOXC8,5.228866443,6.152256927,4.613561562,4.849726328
HOXC6,5.151119866,5.383583988,5.521645758,4.795203475
HOXC5,2.873308216,3.547161552,3.708323082,2.972744538
MIR615,2.628119713,2.877401497,2.999985,2.733886908
HOXC4,4.245180286,3.527563405,3.876448026,3.149312207
GM10830,2.689079428,2.33504946,2.14206069,2.295834382
HNRNPA1,6.859071014,7.231803573,6.089895791,7.371772851
COPZ1,4.417920932,5.836093836,4.896571219,5.553891491
MIR148B,1.22961309,1.174947381,1.664218284,1.474385448
NCKAP1L,4.589381224,6.608241537,5.531955993,7.190019315
PDE1B,2.960612751,3.849852323,3.285921648,4.68437386
CCDC152,1.623289774,2.021783444,2.635790212,1.761812445
GHR,6.365146337,6.72223846,7.121340444,6.937159625
AW549877,4.778902117,4.505963944,5.246835865,4.390567519
C7,7.090076502,6.323874329,6.785688264,5.7303799
CARD6,3.140709296,3.098744961,3.649909719,3.362593492
PTGER4,4.501491248,4.029868423,4.567107295,3.840783532
OSMR,6.966354041,6.571681288,6.695995712,6.544670359
GM10050,2.04263618,2.056369036,2.848244283,2.340211227
EGFLAM,2.505555485,2.189312593,2.443519896,1.873951245
WDR70,4.344396985,4.61774398,4.448101881,4.45064957
NIPBL,6.752744841,6.620941471,6.871609912,6.912520247
SLC1A3,3.962674299,4.308368423,4.448572259,3.986582681
GM5210,1.575550604,1.873806209,1.741970166,1.914015414
SKP2,2.922542259,4.501543588,3.343810367,4.009060936
IL7R,4.129900284,4.493978689,5.446288517,5.376904329
SPEF2,3.789858931,2.639224697,2.490341452,2.731229109
DNAJC21,6.519873922,5.729960761,6.573551056,6.096831093
BRIX1,4.282949267,4.326441081,4.444495378,4.714688103
TTC23L,1.823619018,1.59962906,1.716046148,1.646501802
GM8174,2.605558466,2.307807747,3.724544154,2.735317991
RAI14,5.223742117,5.645957226,4.476586284,6.448000149
RXFP3,2.546165022,2.17967163,2.559604348,2.347387918
TARS,4.896695897,5.558928367,5.190397674,5.938320614
NPR3,3.220035343,3.477208671,3.782448548,3.707525087
SUB1,8.697379389,8.209767094,9.015897185,8.274978491
PDZD2,3.571877211,3.550837661,3.691527312,3.142272191
F830212C03RIK,1.962856525,2.054949756,1.892885918,1.629193149
LOC669751,2.106115326,2.111952031,2.350893423,2.357522448
6030458C11RIK,3.439847586,3.35741303,3.430304278,3.386600452
CDH6,3.159780722,2.895938881,2.711084309,2.119487561
GM8341,3.761984461,3.970871518,3.967703005,3.859543723
ACOT10,2.80744807,2.638073685,2.532163277,2.335302122
GM5803,6.222912884,6.68348294,5.642288644,7.021968405
9230109A22RIK,1.939011297,1.928193328,2.166492578,1.842791986
BASP1,5.719130506,5.502047042,5.544502619,6.106871937
FBXL7,4.331761425,3.960226062,3.206907416,3.064402975
D130046C19RIK,2.220079905,1.738333361,1.675667169,1.344487286
GM9948,3.726210822,3.800070095,4.12838763,4.342850564
FAM105B,4.433622375,5.092389375,4.097268086,5.137438554
FAM105A,2.386996148,4.622441975,2.293350418,4.599381314
TRIO,4.336287274,4.540553324,3.950816256,4.280884589
ANKRD33B,2.907206408,2.713627884,2.778814546,3.166408712
ROPN1L,2.521405437,2.917882359,3.243475218,2.58545489
UBE2V2,5.540743268,5.251828549,5.622638996,5.570859779
MARCH6,5.250182553,5.059107922,4.393108273,5.706750876
CCT5,7.205771662,7.640021069,6.956676432,7.948769835
1700084J12RIK,3.547897489,2.414752286,2.737554436,2.303742205
TSPYL5,2.954107844,3.139435269,2.720552773,2.848795684
9430069I07RIK,5.255782109,3.768389825,3.829066179,3.434137046
RPL30,4.11012124,4.381619157,4.26896064,4.353774187
HRSP12,3.879555315,3.682080156,4.232164505,6.187066374
NIPAL2,2.340129374,2.048596712,2.693338641,1.904343465
STK3,5.0429367,5.71009312,4.795620502,5.651426141
RGS22,2.08784529,1.747342486,1.673683222,1.879798306
FBXO43,2.229000359,2.311706924,2.505312034,1.875092531
RNF19A,5.517584282,5.218986302,5.414165066,5.694672298
ANKRD46,4.147805416,4.748497244,3.890208489,4.811004534
SNX31,2.755142767,2.331953264,3.065018093,2.553262158
PABPC1,8.988413574,9.430910847,9.094819142,9.476618269
YWHAZ,6.245359326,5.791885661,6.277987226,6.12392628
GM10384,2.007652223,1.415300435,2.694394555,1.473390367
NCALD,3.788152579,3.549373637,3.599967249,3.201742614
RRM2B,4.079187698,4.023599257,4.52043746,3.943790881
UBR5,6.329393101,6.175106826,5.766678724,6.243817284
GM8705,1.718195397,1.679004187,1.970761112,1.738292627
KLF10,4.675603792,4.718638746,4.66091609,5.136069
G930009F23RIK,1.400377818,1.80850178,1.642506298,1.640988125
AZIN1,5.211005201,4.977028685,5.169561972,6.101089478
SLC25A32,4.763449034,4.5696804,4.558779343,4.677505946
DPYS,2.508204008,2.200083829,2.778232939,2.35811083
LRP12,3.390882816,3.656532164,2.938113169,3.256286149
GM16294,1.894672433,1.738647699,2.086433738,1.860344995
GM10383,1.623140223,1.423792224,1.881817746,1.519991461
ABRA,3.078899412,3.108625566,2.831475764,2.92417186
GM5470,2.699943963,1.821370701,2.667736002,2.009332985
ANGPT1,5.085318637,3.255853643,4.734320156,5.632927043
RSPO2,2.644483176,1.881458945,2.168098123,1.681443865
EIF3E,7.270988193,6.777749474,7.295072366,7.142010971
GM10373,1.271705864,1.020572758,1.204380312,0.99581494
TMEM74,2.545284951,2.257624071,2.421290596,2.178886904
NUDCD1,3.739080959,4.280493525,4.120832342,4.679605454
5730410E15RIK,3.41503966,3.104521951,3.056447064,2.913506292
GM5471,4.601117387,4.014449969,4.955125555,4.398341304
KCNV1,2.317309515,2.531076457,2.983870889,2.398814484
GM5472,2.112324416,1.900080085,2.635375217,2.023114791
CSMD3,2.295170703,2.118193804,2.241029836,2.143526995
TRPS1,5.177686713,5.053278551,5.208462415,5.714102696
EIF3H,8.283790735,8.294126414,7.661835248,7.94826666
RAD21,6.52645737,6.822668552,6.100046992,6.479931772
EXT1,5.864351325,7.061961205,5.478804637,6.443699213
SAMD12,3.357695575,2.434797234,2.585749324,2.06993177
TNFRSF11B,3.287181111,3.726321163,3.035460684,3.735805508
GM5215,3.375574263,2.977226921,3.415121045,3.256416017
ENPP2,5.45002241,5.417035319,7.04860812,4.747452843
TAF2,4.450259291,5.034724732,4.76559503,5.228474716
DSCC1,2.936106932,3.713413933,3.015799663,3.725625295
GM9920,1.980987548,2.186530346,1.982941595,1.868941021
1700040F17RIK,1.939239769,2.007733424,2.320542209,1.665195296
MRPL13,6.7327107,6.788422147,7.55312487,6.72004675
SNTB1,4.566508333,4.310837289,4.677595511,4.047973061
HAS2,3.036773013,3.411427006,2.306255521,5.017444762
BC026439,1.767575729,1.532307531,2.065587664,1.648202618
9330154K18RIK,1.871914145,1.616359328,1.888805904,1.902351525
DERL1,5.564628725,6.086598922,6.203898265,6.809240227
9130401M01RIK,3.476080917,3.837522795,3.77160016,3.622207556
ZHX1,6.255388888,5.773111749,6.2637501,5.785697067
ATAD2,3.658919647,4.722994876,4.190484346,4.898021279
FBXO32,4.849161354,3.49629427,3.238978427,3.226465144
KLHL38,3.151774823,2.233857963,2.331638625,2.207751086
ANXA13,1.981784315,1.740806633,1.781164546,1.70942771
TMEM65,6.006788137,5.85057707,5.856978144,5.757830817
GM5959,3.315127157,2.497999647,2.847702455,3.045879995
TATDN1,5.675192469,5.747791124,5.962306,6.00129915
MTSS1,4.704935278,5.230398321,4.852463736,4.599516547
E430025E21RIK,5.982449187,6.58570445,6.029850617,6.131139525
4933412E24RIK,2.404678009,2.347485827,2.219447425,1.94971987
FAM84B,3.49774831,2.958657683,3.135443643,2.612688973
A1BG,1.883153284,1.523678081,1.977933404,1.322671636
H2AFY3,3.200697955,2.106998724,2.238602126,1.897125551
GM4942,1.965377103,1.950416462,1.662861901,1.942634999
GSDMC,1.287156495,1.081006476,1.247436073,1.148658823
GSDMC2,1.648394083,1.615351458,1.757603844,1.722835807
GSDMC4,1.254026861,1.079184072,1.338170777,0.896205524
FAM49B,6.112880773,6.28378536,5.750157198,6.93622127
ASAP1,5.940797145,6.072573291,5.429495291,6.185753366
ADCY8,2.193065738,1.983615302,2.152319151,1.904250048
OC90,2.567978887,2.226445075,2.664233187,2.2606364
HHLA1,2.404534881,2.158299689,2.71085547,2.257594508
KCNQ3,3.2046637,2.86579528,3.199745154,2.874018793
LRRC6,1.53406208,1.497004975,1.895093822,1.648314307
TMEM71,2.999297133,2.805322828,3.309084723,4.295340897
SLA,4.399393611,5.284653555,4.8563975,6.72246954
NDRG1,6.679126239,6.172172124,5.502940494,6.440080098
ST3GAL1,5.593206892,6.188740623,5.303681308,6.972030386
ZFAT,2.75590004,2.619055307,2.731516971,2.898153188
MIR30B,2.036529988,1.807574697,2.061077457,2.472401116
MIR30D,5.420274782,4.595099358,4.920002704,4.253658765
NFU1,2.843332717,3.082889272,3.162421006,2.871383096
FAM135B,2.216491144,2.014602182,2.073515747,1.831062071
COL22A1,3.507578834,3.337939128,3.213239102,3.011481413
KCNK9,2.544473972,2.156656182,2.058092358,1.688967557
TRAPPC9,3.829735254,3.479098785,3.328275123,3.894659123
EIF2C2,4.784548374,5.350803587,4.959657733,5.516397723
PTK2,4.540368125,4.273562081,4.189206008,4.36766486
MIR151,2.820313285,2.643458219,2.28480559,2.543024621
PTPLB,6.688375441,7.168624539,8.184779713,7.070896987
SLC45A4,3.541561143,3.690699168,3.614883006,3.799555507
GPR20,3.955814698,3.257068613,3.247797467,2.999418907
GM628,2.410192134,2.407815669,2.358928787,2.620466533
SF3B4,5.193413769,5.430523479,4.922268162,5.491846598
7120482A17RIK,1.359031262,1.015736862,1.861656995,1.152980793
1700016M24RIK,2.232342403,1.873241874,1.816431558,1.886824041
ARC,3.200665903,2.801817599,3.00837544,2.851611392
SLURP1,3.14421743,2.84112844,3.649324152,2.818325758
LYPD2,3.802876827,2.636866845,3.216350268,2.818345232
2300005B03RIK,2.860343196,2.609469768,3.156825599,2.726364487
LYNX1,6.149489343,5.873084286,6.182276515,4.673260224
LY6D,4.668878273,3.637535686,5.596369524,3.897182674
D730001G18RIK,2.116610151,1.674861654,1.743200844,1.652510339
LY6K,3.515667162,3.270483358,3.707648985,3.462795454
CYP11B1,2.039398011,2.45996112,2.303014866,2.092200509
CYP11B2,1.92977548,1.735540418,2.35163719,1.905765182
2010109I03RIK,2.224767755,2.205377745,2.182565416,2.336764498
LY6I,2.803413615,1.885384666,2.063519872,2.13105734
LY6A,8.617429089,7.97186571,8.789376498,7.992468841
LY6C1,6.469054507,7.114720099,7.356471531,7.069336391
LY6C2,6.358646583,6.52218743,6.859202334,6.892101732
I830127L07RIK,2.604556005,2.369697434,2.550989996,3.023711839
9030619P08RIK,2.450130833,2.07618343,2.387191881,1.937771497
LY6H,2.492366953,2.014824178,2.52107349,2.064184839
TOP1MT,3.392456422,3.207729879,3.47913429,3.550340022
MAFA,2.598268993,2.663899611,2.556181138,2.291474752
ZC3H3,3.811521195,4.188833773,3.365301812,3.754996739
GM9568,2.528698197,2.652184221,3.591261084,2.370266076
NAPRT1,3.565573939,3.507340789,3.71365612,3.072130195
EEF1D,5.343170693,5.610873533,5.138257033,5.345718966
PYCRL,3.32870469,2.855222049,2.463667274,2.919238309
TSTA3,3.160921488,3.901111212,3.370060239,3.983098463
2410075B13RIK,2.610779562,1.998167859,1.617184484,1.742516993
FAM83H,2.307106198,1.960069767,1.933013561,2.233710776
SCRIB,3.046416579,3.419343452,2.704989164,3.301175151
PUF60,4.246590722,4.480155005,3.810002384,4.206012479
NRBP2,3.80965781,3.581218552,4.133187862,3.04492783
EPPK1,3.39646475,3.082949223,2.990188505,2.95088381
BC024139,3.020219561,2.96301174,3.049816149,2.779050295
PLEC,5.323122965,5.339346589,3.868830329,5.495301253
PARP10,3.175611282,3.345392013,3.099716714,4.017589508
SHARPIN,4.349097103,4.471399099,4.206291182,4.395484589
TSSK5,2.018128777,2.00775828,1.843147652,2.038019729
BOP1,3.953032247,3.948243244,3.724639683,4.123803751
DGAT1,3.744361868,4.943337098,4.681713482,5.499791033
SCRT1,2.209181197,2.372344203,2.242299052,2.314733806
GM8140,2.057760876,1.883048854,1.771750034,1.854627623
FBXL6,3.120538048,3.383640784,2.824561576,2.893179819
CPSF1,3.389191316,3.478094279,3.38944204,3.478345003
SLC39A4,3.698880017,3.009276651,3.383846059,3.818055691
VPS28,6.621804212,6.952892398,6.817860171,6.908828926
NFKBIL2,2.55036766,2.440528521,2.600782339,2.748564153
CYHR1,4.755298542,4.935100942,5.089868398,4.855913119
FOXH1,2.444621142,2.132069632,2.428202869,2.074588094
RECQL4,2.786145768,2.631360391,2.668471118,2.910060832
LRRC24,2.616545653,2.603804259,2.383932713,2.706909673
C030006K11RIK,3.129952312,3.401997026,3.451232674,3.211988757
ARHGAP39,3.48763039,3.510584124,3.151869337,3.24819527
ZFP251,3.45589399,3.323848899,3.355561895,3.532660942
ZFP647,3.049607816,3.154412724,3.186350466,2.929244562
MB,3.027205606,2.361647301,2.81534374,2.702864737
RBM9,4.078544246,4.669090927,3.618215587,4.284008019
APOL7A,1.839726288,1.864595465,1.64145017,1.645990358
APOL9A,2.554458951,2.177422034,2.71519361,2.668752989
APOL7B,2.356314697,2.221321372,2.547855159,2.046157424
APOL7C,1.607315404,1.52182868,1.72337669,1.977960686
APOL10B,1.576453516,1.55585424,2.007881961,1.718551593
APOL8,2.763070147,2.711653487,2.478788086,2.779086015
MYH9,6.73042243,7.24539656,5.802646899,8.196160933
TXN2,5.294951154,5.958988952,5.800846241,6.274253623
FOXRED2,2.988079747,2.76344903,2.997401935,3.02224088
EIF3D,6.523084196,6.946195238,5.61130678,6.967134518
CACNG2,3.378522445,3.35307821,3.586384926,3.145683198
IFT27,3.679203509,4.02192245,3.657108567,3.906844116
PVALB,2.404639135,1.802442186,2.203023975,2.091053946
CSF2RB2,4.491443044,5.515782484,3.886416833,6.320126455
1700061J05RIK,1.802556759,1.774718829,1.995368603,2.361714306
TST,5.568116491,5.580232298,7.241677033,4.442475359
TMPRSS6,3.004547608,2.631006843,3.362177574,2.888127749
IL2RB,3.30882348,3.13439993,3.434531397,2.924982064
C1QTNF6,3.292075769,4.663870449,3.178491492,3.350695989
SSTR3,2.27548324,2.934469952,2.727263437,2.630216081
GM6723,1.741389656,2.18279188,2.306507374,1.56581182
RAC2,4.298618245,5.72744803,4.8204908,6.790665567
MFNG,3.400546109,3.897810125,3.128478083,3.613335942
CARD10,3.225026041,2.772529272,3.160192924,3.038682902
LGALS2,2.366953769,2.366366802,2.182923992,2.062580647
GM10866,3.467596185,3.355614715,3.506843261,3.291197284
1700027A07RIK,2.350771795,2.603696108,2.363635105,2.365377812
GM10865,2.445115701,2.053435645,2.111528341,2.030078246
ANKRD54,2.752619547,3.222171235,3.009001533,3.002133357
SOX10,4.806250897,4.074804525,3.808280506,3.445324321
SLC16A8,2.172428985,1.918562202,2.229973935,1.957379242
BAIAP2L2,2.968160812,2.452063136,2.56897063,2.596104488
PLA2G6,3.358799722,3.265609898,3.106055736,3.172438035
TMEM184B,5.340013888,6.001978023,3.661186014,5.951863026
